date,information_link,category,headlines,story_card_image,description,image_video_links
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"'It was the best day of my life the day you were born, and
you even smiled'- Sania Mirza wrote",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/6.jpeg?time=1667585063
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Recently, Sania Mirza said that her son gives her immense strength in tough times",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/7.jpeg?time=1667585063
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,'The moments that get me through the hardest days' - Sania wrote,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/2.jpeg?time=1667585062
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Tennis lesson for Izhaan from Mommy!,https://cdn2.storyasset.link/17bb0dcb-ac5f-491a-b127-67bbd5d64b5f/Sania+Mirza+9-ms-kwqownwknl.mp4
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Sania Mirza got married to Pakistan cricketer Shoaib Malik back in 2010,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/10.jpeg?time=1667585061
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Earlier this year, Sania Mirza announced the she would retire from tennis after the end of the 2022 season",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/11.jpeg?time=1667585061
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/sania-mirzas-strength-on-hardest-days-12584-04-11-2022,Sports,Sania Mirza's strength on hardest days,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Sania Mirza was one of India's brightest prospects in tennis when she forayed into the sport,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12584/assets/12.jpeg?time=1667585061
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Sabyasachi Chowdhury -  - T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/2.jpeg?time=1667583607
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Virat Kohli has been in jaw-dropping form of late,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/4.jpeg?time=1667583607
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Kohli has been at his very best in T20 World Cup 2022,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/5.jpeg?time=1667583608
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Recently, Kohli completed 1000 runs in T20 World Cups",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/6.jpeg?time=1667583608
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Kohli is on the verge of a major career milestone,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/7.jpeg?time=1667583608
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Kohli is only 68 runs away from becoming the first batter
with 4000 runs in T20Is",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/8.jpeg?time=1667583608
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"In 113 T20Is, Kohli has scored 3932 runs at an average of
53.13 with 1 century and 36 half-centuries",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/9.jpeg?time=1667583608
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Kohli will next play in India’s last Super match 12 against
Zimbabwe at the MCG",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/10.jpeg?time=1667583606
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-virat-kohli-targets-4000-vs-zim-12583-04-11-2022,Sports,T20 WC: Virat Kohli targets 4000 vs ZIM,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Will Kohli get to the 4000-run mark in T20Is against Zimbabwe? ,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12583/assets/11.jpeg?time=1667583606
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By SAURABH - T20 WC: RASHID 'THE BATTER' SCRIPTS RECORD,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/2.jpeg?time=1667577852
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Afghanistan all-rounder Rashid Khan is mostly famous for his wrist-spin but he has always been a handy batter,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/4.jpeg?time=1667577852
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Rashid showed his batting talent once again today as he smashed 48 from just 23 deliveries to take Afghanistan close to the target,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/5.jpeg?time=1667577852
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Rashid's knock consisted of three fours and four huge sixes, and gave the Afghan fans something to cheer for",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/6.jpeg?time=1667577852
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Rashid Khan thus registered the highest score at tailend position (at No.8 or lower) in the history of the T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/2.jpeg?time=1667577852
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Rashid fought back against Australia to reduce Afghanistan's loss by only 4 runs in the T20 World Cup in Adelaide,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/7.jpeg?time=1667577853
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"After the 4-run loss, Rashid Khan took to social media to thank the fans for the love and support",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/8.jpeg?time=1667577853
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"After the 4-run loss, Rashid Khan took to social media to thank the fans for the love and support",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12582/assets/8.jpeg?time=1667577853
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-rashid-the-batter-scripts-record-12582-04-11-2022,Sports,T20 WC: Rashid 'the batter' scripts record,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,,https://cdn2.storyasset.link/17bb0dcb-ac5f-491a-b127-67bbd5d64b5f/Spin+King+Rashid+Khan-ms-yjjvqyxnjg.jpg
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Kingshuk Kusari - Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/2.jpeg?time=1667558665
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Ireland on Friday, 4 November became the only nation to take 2 hat-tricks in the T20 World Cup",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/4.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Joshua Little became the second player after Curtis Campher to take a hat-trick for Ireland in in the tournament,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/2.jpeg?time=1667558665
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"With his 4-0-22-3, Little also became the highest wicket-taker in a calendar year, overcoming Sandeep Lamichhane",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/5.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Little has taken 39 wickets already in this year's T20Is and is followed by Lamichhane with 38 wickets,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/6.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Wanindu Hasaranga is in third with 36 wickets which he plucked in 2021,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/7.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Tabraiz Shamsi is at number 4 with 36 wickets, plucked in 2021",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/8.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,India's Bhuvneshwar Kumar ranks 6th in the list with 35 wickets in 2022,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/9.jpeg?time=1667558666
"November 04, 2022",https://www.indiatoday.in/visualstories/sports/most-wickets-in-t20is-in-a-calendar-year-12566-04-11-2022,Sports,Most wickets in T20Is in a calendar year,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,He can potentially go over the rest if India go deep in T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12566/assets/10.jpeg?time=1667558665
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Raya Ghosh - Malaika Arora's Yoga Class Is In Session - Malaika Arora's Yoga Class Is In Session - Madhuri's Secret To Blemish-free Skin - Heading 1,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/2.jpeg?time=1667573288
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Who wouldn't want to have flawless skin like Madhuri Dixit?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/4.jpeg?time=1667573289
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,The '90s Dhak Dhak girl has won the hearts of millions with her infectious smile and dancing skills.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/5.jpeg?time=1667573289
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,The secret to Madhuri's flawless skin is -- vitamin C!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/6.jpeg?time=1667573289
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"In her night time skincare routine, Madhuri applies vitamin C serum for that extra glow.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/7.jpeg?time=1667573289
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Vitamin C is a highly potent antioxident that illuminates the skin.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/8.jpeg?time=1667573289
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,It protects the skin from free radicals. The best time to apply it is at night before moiturising your face.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/10.mp4?time=1667573287
"November 04, 2022",https://www.indiatoday.in/visualstories/wellness/madhuris-secret-to-blemish-free-skin-12580-04-11-2022,Wellness,Madhuri's Secret To Blemish-free Skin,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Isn't she just gorgeous?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12580/assets/11.jpeg?time=1667573287
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/2.jpeg?time=1667561067
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Bollywood actress Janhvi Kapoor is reportedly dating Orhan Awatramani AKA Orry.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/4.jpeg?time=1667561067
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Orhan Awatramani is apparently a social media activist and friend to many Bollywood celebs.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/5.jpeg?time=1667561067
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,The rumoured couple have been painting the town red with their love.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/6.jpeg?time=1667561068
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Orhan AKA Orry's Instagram is full of happy photos with his rumoured GF.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/7.jpeg?time=1667561068
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Both of them have several B-Town friends in common.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/8.jpeg?time=1667561068
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Just a happy photo of the rumoured couple with their friends.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/9.jpeg?time=1667561068
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Don't they make a good-looking couple?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/10.jpeg?time=1667561065
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Last night, Orry was spotted at the special screening of Janhvi's film, Mili.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/13.mp4?time=1667561066
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/janhvi-orrys-happy-moments-12569-04-11-2022,Entertainment,"Janhvi, Orry's Happy Moments",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,These were some happy moments.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12569/assets/16.jpeg?time=1667561066
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Anindita Mukherjee - JUST NORA FATEHI IN PLUNGING NECKLINES,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/2.jpeg?time=1667568017
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Nora Fatehi loves plunging necklines and wears it with the utmost panache.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/4.jpeg?time=1667568018
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Such a doll!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/6.mp4?time=1667568018
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,An off-shoulder bold neckline is the sure shot way to turn glam queen!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/7.jpeg?time=1667568018
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Bralette goals be like!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/8.jpeg?time=1667568018
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,We love how beautifully Nora carries this anarkali set with a bold neckline .,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/9.jpeg?time=1667568018
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Epitome of hotness, that's Nora for you!",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/10.jpeg?time=1667568016
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"A blue bodycon, plunging neckline, right accessories, bold lips, and voila - you are now date-ready!",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/11.jpeg?time=1667568016
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,What a diva!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/12.jpeg?time=1667568016
"November 04, 2022",https://www.indiatoday.in/visualstories/entertainment/just-nora-fatehi-in-plunging-necklines-12578-04-11-2022,Entertainment,Just Nora Fatehi In Plunging Necklines,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Red hot and Nora Fatehi - ah!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12578/assets/13.jpeg?time=1667568017
